time,open,high,low,close,volume,hour_of_day,day_of_week,is_asian_session,is_london_session,is_ny_session,is_overlap_session,session_transition,news_release_proximity,spread_proxy,volume_regime,obv_slope,tick_volume_ratio,order_flow_imbalance,ema_20,ema_50,ema_200,ema20_h1,ema50_h1,ema200_h1,ema20_h4,ema50_h4,ema_alignment_h1,ema_alignment_h4,ema_slope_acceleration,trend_strength_index,momentum_regime,macd_divergence,rsi_divergence,returns_skew_rolling,returns_kurt_rolling,atr_14,vol_expansion_rate,var_breach,var_breach_frequency,extreme_move_frequency,garch_forecast,vix_regime,put_call_ratio,commitment_traders,sentiment_extremes,shannon_entropy_sign_w144,sign_change_rate_w144,price_range_entropy_w144,shannon_entropy_sign_w288,sign_change_rate_w288,price_range_entropy_w288,power_mean_p-2.0,power_mean_p-1.0,power_mean_p0.0,power_mean_p1.0,power_mean_p2.0,renyi_entropy_q0.5,renyi_entropy_q1.0,renyi_entropy_q2.0,fractal_dim_14,fractal_dim_30,fractal_dim_60,volatility_regime,mlfinpy_cusum_event,mlfinpy_z_score_event,cusum_event,cusum_event_rate_w288,time_since_last_event_w288,cusum_event_rate_w1440,time_since_last_event_w1440,one_sided_dev_z_w288,one_sided_dev_z_w1440,max_drawup_w288,max_drawdown_w288,max_drawup_w1440,max_drawdown_w1440,label,side
2023-01-31 19:00:00+00:00,1.08722,1.08735,1.08699,1.08704,334.0,19,1,0,0,1,0,0,1.0,0.000360000000000138,-1,10.5,1.0,0.0,1.0867385339181712,1.0860631372385157,1.08494891676595,1.0851534817212365,1.0857774809223597,1.0856854509409748,1.0862570329530752,1.0857791225959874,0,1,-3.6970576847927817e-06,25.688514437990023,0,0,0,0.43159749202902276,0.6165243328401132,0.0003855842568065991,-9.493628521572826e-06,0,0.075,0.015,0.0,0,0.0,0.0,0,1.0525152515507228,0.5416666666666666,2.679959243840052,1.1957481543972945,0.5659722222222222,2.320822002925385,0.0,0.0,0.00012494861469525655,0.0001906695423557866,0.0002690945859258327,2.029977320746639,1.7693725964273566,1.5008274751637758,1.0,1.0,1.0,1,0,0,0,0.04861111111111111,12,0.044444444444444446,12,0.9890915949388714,-0.3987936206951895,0.00622037914691953,-0.000285096794960249,0.00622037914691953,-0.005170725457357417,-1,1.0
2023-11-06 09:05:00+00:00,1.07487,1.07518,1.07487,1.07493,339.0,9,0,0,1,0,0,1,1.0,0.00031000000000003247,1,25.3,1.0,0.0,1.0745174655510803,1.0740877391826746,1.072426862182783,1.073251174274745,1.0690393219847258,1.0618858564850706,1.0680511303408364,1.062877143021813,1,1,-3.0453543846231666e-06,23.054411173830026,0,0,0,0.123923278375277,0.912676031582011,0.00043259466731771564,3.5478115337539516e-06,0,0.025,0.005,0.0,0,0.0,0.0,0,1.1547717145751626,0.6041666666666666,2.657411343097221,1.1386640761327778,0.5590277777777778,1.3511978626136816,0.0,0.0,0.00012830778232784669,0.00019859337378502453,0.00032614504758464793,1.2978422754371512,1.0139158068354377,0.7486219634825608,1.0,1.0,1.0,2,0,0,0,0.03819444444444445,6,0.049305555555555554,6,0.541302277884014,1.5543560928742264,0.011994087686760357,-0.0003161996521804378,0.02153439706539184,-0.0003161996521804378,-1,-1.0
2024-11-18 04:25:00+00:00,1.05372,1.0538,1.05362,1.05376,176.0,4,0,1,0,0,0,0,1.0,0.000180000000000069,0,-16.0,1.0,0.0,1.0537369573617061,1.0538615500241828,1.0541987045937613,1.0536094268274867,1.0549413852882465,1.0644173145534048,1.056049592670364,1.0633423713399235,-1,-1,6.396566124289293e-06,20.84776210496076,1,0,0,-0.6101816117043293,2.2235790357084553,0.00023537889865418417,-4.335431965612346e-06,0,0.05,0.015,0.0,0,0.0,0.0,0,1.1827886182598255,0.5,2.510774118695569,1.1252253891288153,0.5173611111111112,2.439353866251184,0.0,0.0,0.0001309026356316676,0.0002112465003014305,0.00029320362842899544,2.077561111678323,1.8548442033519377,1.611779579466683,1.0,1.0,1.0,0,0,0,0,0.052083333333333336,9,0.05416666666666667,9,-0.29033963241145294,0.3239116664090367,0.0019587334791288935,-0.004553269474201316,0.0034567148829192096,-0.017124948699772324,-1,1.0
2023-05-31 00:00:00+00:00,1.07316,1.07331,1.0731,1.0732,287.0,0,2,1,0,0,0,1,1.0,0.00021000000000004349,1,-5.6,1.0,0.0,1.0732531395837464,1.073122533298862,1.0724631705629375,1.0724634712239,1.0722268296814035,1.0761185557426798,1.0723169543734783,1.0755910319191364,0,-1,-5.279859663032127e-07,17.354652408687627,0,0,0,-0.5830099824400862,2.0882705342262238,0.00014945784294488084,2.2120376990449476e-06,0,0.025,0.005,0.0,0,0.0,0.0,0,1.2538405342314483,0.5138888888888888,2.325466424762242,1.1826804979607302,0.5208333333333334,2.138247638307684,0.0,0.0,0.00011143438576890311,0.000171396777213148,0.00024507125346986014,1.9744525371448918,1.678741294729232,1.4023367060366414,1.0,1.0,0.9660526680767244,0,0,0,0,0.07291666666666667,54,0.04861111111111111,54,0.4276809317704742,0.4099528560643704,0.0053301608415845525,-0.0011169024571855424,0.0053301608415845525,-0.0057531429206696405,-1,-1.0
2023-06-26 17:15:00+00:00,1.09069,1.09087,1.09064,1.09081,176.0,17,0,0,0,1,0,0,1.0,0.00022999999999995246,-1,62.1,1.0,0.0,1.0907248546220987,1.090851366469832,1.0906041026938698,1.0906522280023179,1.0911711782791824,1.0900141176546945,1.0914591816317525,1.0901386720736332,0,1,8.101753580214144e-06,15.901221075145557,1,0,0,0.21969888762059306,1.33054400695647,0.0002843605247913129,-3.6360512606544545e-06,0,0.05,0.015,0.0,0,0.0,0.0,0,1.090431791292553,0.5555555555555556,2.2539349370717794,1.2318198266012015,0.6041666666666666,1.8897980758340633,0.0,0.0,8.606989803406247e-05,0.0001358550097453503,0.0001921419548640916,1.8328779043547463,1.518675966019086,1.2675686971748485,1.0,1.0,1.0,0,0,0,0,0.03125,10,0.04652777777777778,10,0.8688532068642819,-0.8770107848513381,0.001827666648298365,-0.0010623002463437947,0.005484578655310379,-0.009300213432632543,0,1.0
2023-03-15 17:00:00+00:00,1.0542,1.05492,1.05419,1.05478,808.0,17,2,0,0,1,0,0,1.0,0.0007300000000001194,-1,161.3,1.0,0.0,1.0540033096118635,1.0552138156048434,1.0634612454166306,1.063419666476607,1.067221281613952,1.0649792857091813,1.0664678463746813,1.0648113382959137,0,1,7.63751866805773e-06,27.54084258444448,1,0,0,0.03255171142079338,-1.0015061265274146,0.0008745696448073774,-1.6732458070688228e-05,0,0.135,0.03,0.0,0,0.0,0.0,0,1.040147074514251,0.4583333333333333,2.865559179233466,1.1618087241410744,0.4895833333333333,2.5373682736532186,0.0,0.0,0.00017537406495285639,0.0002753834884467192,0.00038344990659806876,2.1469967410276527,1.9571955074331884,1.717475834593837,0.8852728190101804,0.9104484150216939,1.0,3,1,0,0,0.06944444444444445,4,0.049305555555555554,4,-2.1462380318048075,-0.19294619767239432,0.0024234245364607165,-0.01952071984978332,0.0024234245364607165,-0.01952071984978332,0,1.0
2025-06-05 20:55:00+00:00,1.1444,1.14445,1.14431,1.14444,199.0,20,3,0,0,1,0,0,1.0,0.000140000000000029,-1,47.8,1.0,0.0,1.1441611961101072,1.144155538325464,1.1435076945224742,1.143283588795832,1.1417835994193666,1.1374918772069154,1.1409721064695237,1.1377255833446724,1,1,-3.196836512175949e-07,11.64242233019118,0,0,0,0.957496901069608,3.6065978452390377,0.00035683470394765315,-1.3201901753822476e-05,0,0.06,0.03,0.0,0,0.0,0.0,0,1.046902217288806,0.5,2.2926516930122918,1.0899728655022978,0.5104166666666666,1.9991755522256465,0.0,0.0,0.00013638806211454298,0.00021796178161471462,0.0003122023230983416,1.8449060593032118,1.5721668062755128,1.3215026891573232,0.9855004303047878,1.0,1.0,0,0,0,0,0.052083333333333336,63,0.04861111111111111,63,-0.08466573672131307,0.18480564837231592,0.0033754460410839737,-0.004176673279732812,0.011239529212172528,-0.004176673279732812,-1,-1.0
2025-06-17 08:55:00+00:00,1.15548,1.15574,1.15499,1.15516,506.0,8,1,1,1,0,0,0,1.0,0.0007500000000000284,1,-52.4,1.0,0.0,1.1556315826480128,1.1557739343477769,1.156065861777557,1.1560160830440227,1.1554440596414735,1.1491341225346694,1.1545237178185066,1.1497299124296076,1,1,4.7430511338486527e-07,17.37317796424776,0,0,0,0.29947176252125585,0.5893151228383092,0.0004818669517315617,-5.367658179273683e-06,0,0.03,0.01,0.0,0,0.0,0.0,0,1.117252114262357,0.6180555555555556,2.536334741635023,1.1243725465435082,0.5763888888888888,2.255079985294026,0.0,0.0,0.00012332709507027406,0.00018722717358227015,0.00024723356139643766,1.9948235587508665,1.7590203438503884,1.5484502483192508,1.1343010917116054,1.0,1.0,3,1,0,0,0.034722222222222224,14,0.04513888888888889,14,-1.1645890459755022,0.28023051427325557,0.00044169228770618574,-0.005295743599900149,0.012738574296660587,-0.006536172554955533,-1,-1.0
2025-03-03 07:55:00+00:00,1.04022,1.04066,1.04018,1.04054,445.0,7,0,1,1,0,0,1,1.0,0.0004799999999998139,1,-43.8,1.0,0.0,1.0407583942331462,1.041068726327501,1.040663878906652,1.0408733988301877,1.0414377061934421,1.0443946330060325,1.0421920996985377,1.0441247516045402,-1,-1,4.683717983833269e-06,17.273698300875225,1,0,0,0.16638794917229732,2.9445823131474134,0.0003419699439115614,3.6942689193307443e-06,0,0.045,0.01,0.0,0,0.0,0.0,0,1.1252253891288153,0.5625,2.180139739714524,1.0916668700272445,0.5277777777777778,2.425614686187546,0.0,0.0,0.00012965180891586192,0.00021242753522011666,0.00028723649670805816,2.0675245616847975,1.858276427772406,1.6605637013582975,1.0,0.9958602696390486,0.924051146766706,0,0,0,0,0.04861111111111111,14,0.04375,14,0.5147011601098691,-0.7847678702038926,0.004314380302489207,-0.0016119437354875643,0.004314380302489207,-0.011297663502560673,1,1.0
2023-10-05 06:05:00+00:00,1.05144,1.05159,1.05132,1.05142,361.0,6,3,1,0,0,0,0,1.0,0.00026999999999999247,1,-140.4,1.0,0.0,1.0521057903544793,1.0521384082821625,1.051189212256551,1.0509244732220058,1.0502148374203653,1.054428527638803,1.0507687225113262,1.054253493758151,0,-1,-9.05086471882921e-06,23.792057648488818,-1,0,0,0.6489255190669263,1.2913738797497971,0.00026082485956583094,6.495075632468461e-06,0,0.03,0.0,0.0,0,0.0,0.0,0,1.2503011960344235,0.6180555555555556,2.194951484312909,1.1822479607824323,0.5798611111111112,2.3483888712925167,0.0,0.0,0.00012761824882950276,0.0001950190254345233,0.0002670016985363277,2.0405564864576955,1.8092797217082555,1.5748855309274405,1.045803689613044,1.0384741478145674,1.0374747054185953,0,0,0,0,0.05555555555555555,1,0.05,1,0.27653265129228516,0.7934615963447254,0.005585416706517021,-0.001519439326888472,0.006162797374112516,-0.009551980104751556,0,1.0
2024-03-13 22:25:00+00:00,1.09497,1.09508,1.09497,1.09503,44.0,22,2,0,0,0,0,0,1.0,0.0001100000000000545,-1,31.5,1.0,0.0,1.094925839739605,1.0949013948163668,1.0941957787304715,1.0940829840856703,1.0934723436283038,1.090558315982849,1.0933771239553816,1.0909498807918871,1,1,8.910583740640021e-07,30.259362508076833,1,0,0,0.2759039802116864,1.5399351275192075,0.0001361836727479121,-2.15303873610552e-06,0,0.08,0.01,0.0,0,0.0,0.0,0,1.2309420721583293,0.5694444444444444,2.7309788924380665,1.263426999070143,0.5798611111111112,2.505414239806051,0.0,0.0,7.045029870943035e-05,9.813924911728137e-05,0.00013217573691452772,2.111676127343479,1.9033997896227972,1.6746196445027044,0.9776321869713915,0.830074998557756,1.0,0,0,0,0,0.041666666666666664,44,0.043055555555555555,44,0.5793546302716657,-0.46427151971026615,0.0026829044959251203,-0.000885036496350522,0.0073502355019134935,-0.0019868575751224027,-1,-1.0
2024-06-11 06:25:00+00:00,1.07686,1.07708,1.07682,1.07707,163.0,6,1,1,0,0,0,0,1.0,0.00025999999999992696,1,40.6,1.0,0.0,1.0768675439786126,1.0768001330952814,1.076460261910812,1.0763140618656224,1.0782469099764744,1.0832194625946876,1.0796956297904003,1.0828997198299464,-1,-1,2.7427268454838226e-06,12.768990304375972,1,0,0,0.22952063531467726,1.554678502813933,0.0001623403267005447,7.709386507868344e-06,0,0.03,0.01,0.0,0,0.0,0.0,0,1.3266849105754903,0.6041666666666666,2.133552377713066,1.2169473937104383,0.5173611111111112,2.3504519150911394,0.0,0.0,5.5413452983909436e-05,0.00010571314305047535,0.00015131526835882926,2.0824691920429617,1.8325223228046523,1.5255741666552771,1.0,1.0,1.0,0,1,0,1,0.027777777777777776,0,0.0375,0,2.6877256084248184,-1.409044127232712,0.0034470872113063766,0.0,0.0034470872113063766,-0.011871450720635557,1,-1.0
2025-01-02 22:55:00+00:00,1.02659,1.02663,1.02643,1.02651,132.0,22,3,0,0,0,0,0,1.0,0.00019999999999997797,0,-32.0,1.0,0.0,1.0264326122045453,1.0264030564430129,1.0295028800135504,1.0298995866736227,1.0340160322931453,1.0394958615417134,1.0351168616250002,1.0388609428276396,-1,-1,1.266174299496825e-06,18.379467115396483,0,0,0,-0.7948239926548902,1.5529123165647711,0.0001836018214456311,-7.597520275716933e-06,0,0.095,0.03,0.0,0,0.0,0.0,0,1.151763128983697,0.4791666666666667,2.672548688114432,1.1524440196705483,0.4861111111111111,2.4663356327258557,0.0,0.0,0.00012672029866921827,0.00021166164306869276,0.0003035897425050797,2.116920946069425,1.8910695912381865,1.6258968882831464,1.0,1.0,1.0,0,0,0,0,0.06597222222222222,15,0.050694444444444445,15,-0.42525249405110127,-1.2975172627661118,0.001903256031857703,-0.010535549043800052,0.001903256031857703,-0.018379505226014392,0,1.0
2025-07-09 23:55:00+00:00,1.17285,1.17396,1.17283,1.17378,263.0,23,2,0,0,0,0,0,1.0,0.0011299999999998533,1,33.6,1.0,0.0,1.1726565641791646,1.1722377018823322,1.1716290009586325,1.1717119311672424,1.1722374620554883,1.1725115083806839,1.1729922702049203,1.1727641330686553,-1,1,1.0772335563347113e-05,35.089530284584214,1,0,0,0.3816551394867666,5.405996070655668,0.0002452743519795525,1.0483875090061508e-05,0,0.045,0.015,0.0,0,0.0,0.0,0,1.223612827362786,0.5,2.3642660759988745,1.169291526662458,0.5243055555555556,2.279799403318151,0.0,0.0,8.557230403643661e-05,0.00014646627681419406,0.00020158279228328684,2.02155979382008,1.7877934699741156,1.571397560875722,1.4556794837762008,1.2939284137795612,1.2568425721195307,0,1,1,1,0.041666666666666664,0,0.04097222222222222,0,0.7399652167102349,-0.5572263409615721,0.0040116671941425874,0.0,0.0042951504158252884,-0.006105047460181701,-1,-1.0
2023-11-06 22:05:00+00:00,1.07166,1.07166,1.07151,1.07164,26.0,22,0,0,0,0,0,0,1.0,0.0001500000000000945,-1,-33.3,1.0,0.0,1.0718719944894803,1.0723668575956748,1.0731040009848651,1.0731932064333787,1.0708067311470975,1.0633030956512795,1.0692783741505019,1.0640030796554363,1,1,5.690708428263136e-07,39.59312858501059,0,0,0,-0.22041325745537704,1.984093386616287,0.00014596772564593447,-3.911996720729779e-06,0,0.06,0.005,0.0,0,0.0,0.0,0,1.0485876715036642,0.5277777777777778,2.4686352805007803,1.1087734396690578,0.5520833333333334,2.436918611704945,0.0,0.0,0.0001014000424030634,0.00014758355449955482,0.00019437068865602058,2.0657803487138486,1.8482493538282718,1.6207624026755352,1.0259952085331108,1.0641303374197095,0.9890704398417909,0,0,0,0,0.024305555555555556,35,0.04583333333333333,35,-2.3129659326438254,0.47538526428509,0.0,-0.003561233693175958,0.018407823087230435,-0.003561233693175958,-1,-1.0
2023-03-27 14:00:00+00:00,1.07842,1.07898,1.07818,1.07885,806.0,14,0,0,1,1,1,0,1.0,0.0008000000000001339,1,-24.2,1.0,0.0,1.078224239227519,1.0776176962465056,1.0770508965837742,1.0769901166275935,1.0781645102564799,1.0750390117990019,1.0783669710070214,1.0753760643534573,0,1,3.718776591798978e-06,14.076376180331213,0,0,0,0.17082251044524843,0.6630711087149785,0.0006031467810341045,1.3465129371448047e-05,0,0.055,0.035,0.0,0,0.0,0.0,0,1.1540557753387568,0.5555555555555556,2.4209605217947647,1.1693633469497997,0.5555555555555556,2.3306974603523756,0.0,0.0,0.00012684758676058391,0.00019906248770293306,0.00028471778187013,2.0491536589390993,1.7926273082569242,1.5149873893463717,1.0,1.0,1.0,3,0,0,0,0.03819444444444445,8,0.03888888888888889,8,1.6626663935659929,-0.5048048446399724,0.004197926168624466,-0.0005280613662892453,0.007781265179539032,-0.012485240139497922,0,1.0
