time,open,high,low,close,volume,hour_of_day,day_of_week,is_asian_session,is_london_session,is_ny_session,is_overlap_session,session_transition,news_release_proximity,spread_proxy,volume_regime,obv_slope,tick_volume_ratio,order_flow_imbalance,ema_20,ema_50,ema_200,ema20_h1,ema50_h1,ema200_h1,ema20_h4,ema50_h4,ema_alignment_h1,ema_alignment_h4,ema_slope_acceleration,trend_strength_index,momentum_regime,macd_divergence,rsi_divergence,returns_skew_rolling,returns_kurt_rolling,atr_14,vol_expansion_rate,var_breach,var_breach_frequency,extreme_move_frequency,garch_forecast,vix_regime,put_call_ratio,commitment_traders,sentiment_extremes,shannon_entropy_sign_w144,sign_change_rate_w144,price_range_entropy_w144,shannon_entropy_sign_w288,sign_change_rate_w288,price_range_entropy_w288,power_mean_p-2.0,power_mean_p-1.0,power_mean_p0.0,power_mean_p1.0,power_mean_p2.0,renyi_entropy_q0.5,renyi_entropy_q1.0,renyi_entropy_q2.0,fractal_dim_14,fractal_dim_30,fractal_dim_60,volatility_regime,mlfinpy_cusum_event,mlfinpy_z_score_event,cusum_event,cusum_event_rate_w288,time_since_last_event_w288,cusum_event_rate_w1440,time_since_last_event_w1440,one_sided_dev_z_w288,one_sided_dev_z_w1440,max_drawup_w288,max_drawdown_w288,max_drawup_w1440,max_drawdown_w1440,side
2023-10-12 11:00:00+00:00,1.06185,1.06193,1.0617,1.0618,183.0,11,3,0,1,0,0,0,1.0,0.00022999999999995246,0,-13.3,1.0,0.0,1.0620511047051024,1.0622876216310058,1.0621694263517951,1.0620276226615466,1.060820102726125,1.057400965757029,1.0596902214901878,1.0575348803319962,1,1,-1.9508177685922947e-06,14.230410469752176,-1,0,0,0.09194057112152211,2.190721724054785,0.00028345446779040297,-1.8639754144630677e-06,0,0.045,0.01,0.0,0,0.0,0.0,0,1.2300639430735676,0.5972222222222222,2.24095283309709,1.1510103084295114,0.5486111111111112,2.1844017382439787,0.0,0.0,0.00010219745762808054,0.0001546028217357206,0.00021957702867850742,2.013569445947928,1.729370871542856,1.4410047933211991,1.0,1.0,1.0,2,0,0,0,0.034722222222222224,40,0.04375,40,0.0055753218732096845,0.485469599469754,0.0030512861690772386,-0.0019363450078017097,0.011729506712784277,-0.0019363450078017097,-1
2023-01-31 10:55:00+00:00,1.0826,1.08271,1.08223,1.08226,466.0,10,1,0,1,0,0,0,1.0,0.00048000000000003595,0,-35.9,1.0,0.0,1.0823943105664608,1.0826945423111387,1.0843129681256758,1.0844755912782786,1.0859256374943271,1.085717900747427,1.0862709460728701,1.0857450053611675,0,1,-5.665828821288521e-06,16.969574021487194,-1,0,0,-0.7617371739257618,2.081598643903251,0.0005175625162832698,-9.97469684528515e-06,0,0.065,0.015,0.0,0,0.0,0.0,0,1.0911376381372087,0.5347222222222222,2.3427815012156077,1.1931423688393439,0.5416666666666666,2.24941012708174,0.0,0.0,0.00012007676230015396,0.00018205107245990095,0.00025566745304153067,2.004954895852082,1.746220511287987,1.4960799479040623,1.0,1.0,1.0,3,0,0,0,0.04861111111111111,21,0.04513888888888889,21,-1.5515102252419146,-0.7462851340125923,0.0017957642180095323,-0.007820020352221735,0.0017957642180095323,-0.00954525071154666,-1
2023-05-24 09:55:00+00:00,1.0778,1.0778,1.0773,1.07735,341.0,9,2,0,1,0,0,1,1.0,0.000500000000000167,0,115.9,1.0,0.0,1.07788440795393,1.0779744254062824,1.0778926432879155,1.0778817229574522,1.0787998555204392,1.0834625524874077,1.079452684605109,1.0830088160984137,-1,-1,-2.165837628220757e-06,14.204556486447489,0,0,0,0.39477203949620066,1.5338322179402135,0.0004142096054704145,-8.32706431562509e-06,1,0.06,0.02,0.0,0,0.0,0.0,0,1.3266849105754903,0.5625,2.3697234462252,1.2930563060602203,0.5381944444444444,2.269712804899226,0.0,0.0,8.614928348093213e-05,0.0001404435154276671,0.00020065460407759592,1.9969547315629839,1.727216224199779,1.4536145252193386,1.1628504756821534,1.0,1.0,3,1,0,0,0.04513888888888889,15,0.044444444444444446,15,0.7281941080977911,0.43788556822585467,0.0011802096498403358,-0.0018622146457160094,0.0011802096498403358,-0.006776067115331408,-1
2023-02-13 10:55:00+00:00,1.06787,1.06803,1.06765,1.06802,416.0,10,0,0,1,0,0,0,1.0,0.00038000000000004697,0,29.8,1.0,0.0,1.0678113455467007,1.067668918122299,1.0677867760481756,1.067518597857283,1.0694632057293747,1.07624631298554,1.0702427051506205,1.0754495075436632,-1,-1,1.0372237499112203e-06,17.438518049251545,0,0,0,0.06519133816149442,1.6795493006144202,0.0004508215321869562,-7.949524390725514e-06,0,0.055,0.015,0.0,0,0.0,0.0,0,1.181058021231646,0.5069444444444444,2.520693603697433,1.207634749707381,0.53125,2.2445751432520193,0.0,0.0,0.00011865949766360278,0.00018011861737641152,0.0002522250806633921,1.9986359501115234,1.7450107544837992,1.4845216000491854,0.8979487285302749,1.0,1.0,2,0,0,0,0.03819444444444445,11,0.04097222222222222,11,0.7576533214369146,0.6288474234698308,0.002064138409862748,-0.0024844024358352534,0.002064138409862748,-0.010130219194587675,1
2023-11-30 12:00:00+00:00,1.09157,1.09195,1.09157,1.09194,292.0,12,3,0,1,1,1,1,1.0,0.00038000000000004697,0,-2.2,1.0,0.0,1.0917634969938237,1.092749670189398,1.0954680095168907,1.0953311426119487,1.096349346830457,1.0927627577616914,1.095538856289663,1.092924401166495,0,1,8.68532496205443e-06,22.335616391791202,1,0,0,-1.2245185281325144,2.59501815900914,0.00041723847422322596,-6.9198938383704095e-06,0,0.075,0.03,0.0,0,0.0,0.0,0,1.1825002850236155,0.5347222222222222,2.434139949038877,1.1087734396690578,0.5208333333333334,2.1548449329288824,0.0,0.0,0.00011135813936598715,0.00017531199501720997,0.0002518845810080934,1.9251452940845615,1.6624849787065783,1.4013570821338475,0.8907013575091832,1.0,0.9863549106278507,3,0,0,0,0.059027777777777776,23,0.04791666666666667,23,-0.8578538332286261,-0.43086062034896605,0.000870768751317641,-0.006686133777256353,0.0027273478608225155,-0.008706072462847159,-1
2023-02-06 10:55:00+00:00,1.07608,1.07668,1.07607,1.07657,390.0,10,0,0,1,0,0,0,1.0,0.0006099999999999994,0,82.1,1.0,0.0,1.0769352346948762,1.0776800571457374,1.079936583380039,1.0785876447159706,1.0836768643008183,1.0872241650148007,1.084363998024594,1.08671782183833,-1,-1,3.826819629071387e-06,18.227091672210157,0,0,0,0.20775449415626998,1.6087055407897244,0.00056680223312648,-1.97898326674133e-06,0,0.045,0.01,0.0,0,0.0,0.0,0,1.1192482574445979,0.5277777777777778,2.3881431581828663,1.1350922778784964,0.5694444444444444,0.9870861250406265,0.0,0.0,0.00015957540561622346,0.0002679609958235998,0.0004701172443651818,1.3264434880936515,1.032274857713306,0.8477319823823002,1.0,1.0,0.9961883860499559,3,1,0,0,0.03125,20,0.04097222222222222,20,-0.7892102969025823,-1.0202025420041165,0.0005204412598396324,-0.015671430269449838,0.0005204412598396324,-0.02352813126411557,-1
2023-06-27 10:10:00+00:00,1.0945,1.09452,1.09434,1.09434,231.0,10,1,0,1,0,0,0,1.0,0.00017999999999984695,-1,93.7,1.0,0.0,1.0938317529263144,1.0934959780186837,1.0922849471045712,1.092429908935733,1.091801950809102,1.0903651406981163,1.092017358762201,1.0905714597761031,1,1,1.090950119020384e-05,18.338028531690295,1,0,0,0.2890435339260494,1.6054537555540973,0.00036262362667856333,2.794017292159052e-07,0,0.045,0.015,0.0,0,0.0,0.0,0,1.2186139081228178,0.5347222222222222,2.222522963351722,1.2169473937104383,0.5347222222222222,2.1308426683798336,0.0,0.0,9.014874585441926e-05,0.00012964903584943666,0.00018130982334425505,1.9440503895919201,1.6768604384862267,1.437750111847657,1.0,1.0,1.0,1,0,0,0,0.04861111111111111,4,0.04583333333333333,4,0.7216924098269821,-0.3918646192144366,0.004129046465536357,-0.00014618547281852745,0.008738454731486156,-0.006094182825484795,1
2023-08-10 10:10:00+00:00,1.10207,1.10228,1.10207,1.1021,192.0,10,3,0,1,0,0,0,1.0,0.00020999999999982144,0,97.4,1.0,0.0,1.1019055729912632,1.1011306986804557,1.0991317845686956,1.099180552625338,1.0982380425486857,1.0990149143472012,1.0982124248476366,1.0989946436665023,0,-1,-2.542469491606525e-06,32.51917936761479,0,0,0,1.2331812091148415,4.462543423590125,0.00031512956332318013,-6.962427906022578e-06,0,0.01,0.015,0.0,0,0.0,0.0,0,1.3110903196947243,0.5,2.14419069774996,1.2202288669394872,0.5347222222222222,2.3257472762361977,0.0,0.0,0.00010349089476962238,0.0001485318780576285,0.00020679282750313627,1.9783175660796508,1.753173813873426,1.5233593263257243,1.0,1.0,0.9908010631535432,2,0,0,0,0.05555555555555555,23,0.04861111111111111,23,0.5436280955299271,1.1286032805719548,0.00537305808193711,-0.0002721335268505154,0.009517179470738713,-0.0017843071544376699,1
2023-02-24 10:55:00+00:00,1.059,1.05905,1.05862,1.05865,326.0,10,4,0,1,0,0,0,1.0,0.0004300000000001525,0,-75.8,1.0,0.0,1.0589735220885133,1.0591042188382396,1.0596299364040886,1.0596348950080254,1.0610120429465748,1.0659953741497328,1.061974625404072,1.065704716761014,-1,-1,2.508756883790042e-07,13.218134159648871,0,0,0,-0.08940015450231882,0.14238456552086617,0.0003863924169793404,9.302139972733044e-08,1,0.05,0.01,0.0,0,0.0,0.0,0,1.1252253891288153,0.5069444444444444,2.705159374426533,1.1089858620939388,0.4895833333333333,2.1914634976169554,0.0,0.0,0.00011776005167128381,0.00017468786038431601,0.00023722228494900738,1.946768049095106,1.6949395545089567,1.4621102248886624,1.0,1.0,1.0,1,1,0,0,0.04513888888888889,42,0.043055555555555555,42,0.2540400832345042,-0.015949323933510666,0.0008035545471734018,-0.0030981034710059197,0.0008035545471734018,-0.010764644869506679,-1
2023-07-03 10:10:00+00:00,1.08826,1.08865,1.08813,1.08862,275.0,10,0,0,1,0,0,0,1.0,0.0005199999999998539,0,32.7,1.0,0.0,1.0886248374353844,1.0889148413789964,1.0897413455024374,1.0899933638686832,1.089779662769234,1.0903788078229435,1.0901377001681005,1.0904808196160067,0,-1,-3.199514273299897e-06,20.896842947097046,-1,0,0,-0.7720217136651144,3.0390342212842727,0.00045318831224321087,7.889048387471534e-06,0,0.055,0.025,0.0,0,0.0,0.0,0,1.0847765773363722,0.5138888888888888,2.1091650907264405,1.2202288669394872,0.5069444444444444,2.1393284635360423,0.0,0.0,9.287064460021089e-05,0.00016441528488207927,0.0002409587749241193,1.9566339265232662,1.6521407756184392,1.3476970616217467,1.0,1.0,1.0,3,0,0,0,0.04861111111111111,2,0.04861111111111111,2,0.33634082169456614,0.06956517634828982,0.004067477702659028,-0.003970868101302871,0.004382444389087192,-0.008136303585257965,-1
2023-12-27 03:20:00+00:00,1.10302,1.10318,1.10298,1.10317,86.0,3,2,1,0,0,0,0,1.0,0.00019999999999997797,0,-100.2,1.0,0.0,1.1031984736759048,1.103463095828667,1.103247494024825,1.1031844508610065,1.1020921642567276,1.0965366913170662,1.1014232039517229,1.0971799184979723,1,1,-9.034918468930897e-07,26.056861340806485,0,0,0,0.7090239551018304,2.781534294637774,0.00016480131585092762,-1.5327430252132165e-06,0,0.05,0.015,0.0,0,0.0,0.0,0,1.3769284324229734,0.5069444444444444,2.4873065004708343,1.294253015112072,0.5034722222222222,2.1997765397574947,0.0,0.0,6.79581684636647e-05,9.544547870495371e-05,0.00013260892028502442,1.9968777131417355,1.7199516342574828,1.4272449647329857,1.0,1.0,1.0,0,0,0,0,0.024305555555555556,3,0.044444444444444446,3,-0.40983667755477027,-0.09949987838424625,0.0020346434378206713,-0.001158947892616169,0.009147708041750136,-0.001158947892616169,-1
