time,open,high,low,close,volume,hour_of_day,day_of_week,is_asian_session,is_london_session,is_ny_session,is_overlap_session,session_transition,news_release_proximity,spread_proxy,volume_regime,obv_slope,tick_volume_ratio,order_flow_imbalance,ema_20,ema_50,ema_200,ema20_h1,ema50_h1,ema200_h1,ema20_h4,ema50_h4,ema_alignment_h1,ema_alignment_h4,ema_slope_acceleration,trend_strength_index,momentum_regime,macd_divergence,rsi_divergence,returns_skew_rolling,returns_kurt_rolling,atr_14,vol_expansion_rate,var_breach,var_breach_frequency,extreme_move_frequency,garch_forecast,vix_regime,put_call_ratio,commitment_traders,sentiment_extremes,shannon_entropy_sign_w144,sign_change_rate_w144,price_range_entropy_w144,shannon_entropy_sign_w288,sign_change_rate_w288,price_range_entropy_w288,power_mean_p-1.0,power_mean_p1.0,power_mean_p2.0,renyi_entropy_q0.5,renyi_entropy_q2.0,fractal_dim_14,fractal_dim_30,fractal_dim_60,volatility_regime,mlfinpy_cusum_event,mlfinpy_z_score_event,sadf_log_tstat,sadf_log_crit,sadf_log_break,cusum_event,cusum_event_rate_w288,time_since_last_event_w288,cusum_event_rate_w1440,time_since_last_event_w1440,one_sided_dev_z_w288,one_sided_dev_z_w1440,max_drawup_w288,max_drawdown_w288,max_drawup_w1440,max_drawdown_w1440,label
2024-06-20 03:55:00+00:00,1.07411,1.0742,1.07407,1.07419,101.0,3,3,1,0,0,0,0,1.0,0.00012999999999996348,0,32.5,1.0,0.0,1.0741469191865853,1.0742924694050293,1.0743546154890433,1.0743226188739312,1.0738571123058998,1.0756326428659406,1.0736991538803788,1.0753817361753508,0,-1,3.1083470854342822e-06,30.518289242980014,1,0,0,-1.166966582218537,3.2583357562533286,0.00013205259682917477,-2.600892533545718e-06,0,0.055,0.01,0.0,0,0.0,0.0,0,1.3590485026126928,0.6805555555555556,2.3338626913385774,1.2848095663838865,0.6180555555555556,2.077700668993474,0.0,5.2867701876749273e-05,7.404679826767449e-05,1.925405622101216,1.4830330298646934,1.0740005814437208,1.0,1.0,1,0,0,0.0,0.0,0.0,0,0.027777777777777776,17,0.034722222222222224,17,-0.2180637653057038,0.048835035113192315,0.0012770082586079923,-0.0009858172518019126,0.006842317389796682,-0.006731578314701281,-1
2025-07-25 19:00:00+00:00,1.17453,1.17464,1.17444,1.17444,117.0,19,4,0,0,1,0,0,1.0,0.00019999999999997797,-1,65.3,1.0,0.0,1.1738825666897168,1.1734173527649225,1.1736084655597625,1.1738332972109453,1.1741396453795319,1.1708140678922208,1.1735904775568116,1.170948504258341,0,1,7.325312303407827e-07,34.03245794332319,0,0,0,0.028067577473954414,4.1238334875276825,0.00029980643622417403,-1.0930358009885713e-06,0,0.055,0.02,0.0,0,0.0,0.0,0,1.1825002850236155,0.4861111111111111,2.0686235834110294,1.1239815455494837,0.4930555555555556,1.966330703040413,0.0,0.00017606806391121186,0.0002453392322602554,1.7563178948302058,1.2685113254635072,1.0,0.9969723073024122,1.0,1,0,0,0.0,0.0,0.0,0,0.041666666666666664,18,0.04513888888888889,18,0.12901824797706937,0.42166626837338367,0.0031432573712801837,-0.0020478395717381526,0.01101020100718797,-0.0036395103204297508,1
2023-10-12 18:45:00+00:00,1.05329,1.0534,1.05312,1.05328,270.0,18,3,0,0,1,0,0,1.0,0.00027999999999983594,-1,28.5,1.0,0.0,1.0536418302491808,1.0546677747153692,1.0583297515963568,1.0583292958093646,1.0593627682686058,1.0572340630246497,1.058668222424984,1.0572690825392423,0,1,4.171315325440794e-06,34.92883527498828,1,0,0,-3.7191605503158875,25.2616643353481,0.00039902048291243545,-6.718275260056048e-06,0,0.055,0.015,0.0,0,0.0,0.0,0,1.1192482574445979,0.5486111111111112,1.610771473889508,1.1691478787053755,0.5590277777777778,1.2133926344006585,0.0,0.00022950019929227148,0.00038884105150448797,1.3936214566557348,0.9813437886546706,0.902263198304135,0.9537558152307757,1.0,2,0,0,0.0,0.0,0.0,0,0.027777777777777776,20,0.035416666666666666,20,-1.3433683397898277,-0.5797730467880599,0.0003039051815834082,-0.009944917564341238,0.003907813721191866,-0.009944917564341238,0
2025-05-06 01:00:00+00:00,1.12858,1.1286,1.12797,1.12819,777.0,1,1,1,0,0,0,0,1.0,0.0006300000000001305,1,-206.2,1.0,0.0,1.1295780999468679,1.1304644729009183,1.1317152280358826,1.1313909417349324,1.1319118481021435,1.1339659667518265,1.1322709065389402,1.1337846712508168,-1,-1,-8.914894469747025e-07,44.56254015195255,0,0,0,-0.23870549543863934,2.1742386898535164,0.0004587583575278695,1.871364474429608e-05,0,0.055,0.015,0.0,0,0.0,0.0,0,1.1540557753387568,0.5486111111111112,2.3395333160078087,1.1251188025804923,0.5208333333333334,2.32004869363832,0.0,0.00018430276660043551,0.000259986198688752,1.9839148565828102,1.5215909792689826,1.0187772070306578,1.0114651864934865,1.016200114537522,0,0,0,0.0,0.0,0.0,1,0.03125,0,0.04583333333333333,0,-0.9501070488435537,-0.4970978166236113,0.0,-0.007006117150024194,0.0013846604475293844,-0.01200630528067248,-1
2023-10-25 12:45:00+00:00,1.05723,1.05769,1.05716,1.05769,398.0,12,2,0,1,1,1,1,1.0,0.0005299999999999194,1,32.4,1.0,0.0,1.0574567948164144,1.05771730431308,1.0590514154801307,1.0592185398575253,1.0604736162126875,1.0587523928918317,1.0601992814135437,1.0588391545720504,0,1,4.73231052882106e-06,13.017907568854374,1,0,0,-0.049904756682187516,0.6905613223992123,0.0003857440700277994,5.461226394431139e-06,0,0.085,0.035,0.0,0,0.0,0.0,0,1.2318198266012015,0.5625,2.3567874112082343,1.2201560019477018,0.5590277777777778,1.9151103612248521,0.0,0.00015199464306273752,0.0002069156020575192,1.9093574750254974,1.5322482737429703,1.0,0.7858751946470698,1.0,3,1,0,0.0,0.0,0.0,0,0.03819444444444445,40,0.043055555555555555,40,0.6101738726591366,-0.06510666979271947,0.000936878962808807,-0.00430214824995756,0.005017056090306893,-0.01052444477706882,1
2025-08-06 02:00:00+00:00,1.15669,1.15669,1.15642,1.15648,106.0,2,2,1,0,0,0,0,1.0,0.00026999999999999247,0,-29.2,1.0,0.0,1.157003353074939,1.1572331907362292,1.15680997360333,1.1567692135408647,1.1558131857179548,1.156696427399588,1.1556101846338294,1.1568260749186545,0,-1,-1.1305878643952383e-06,26.07435697087984,0,0,0,-0.06023938376402152,0.5193141642013758,0.000271526792058638,2.0984375318011196e-07,0,0.03,0.01,0.0,0,0.0,0.0,0,1.1249411464165928,0.5833333333333334,2.1265477346836974,1.1252253891288153,0.5486111111111112,1.9669653544649452,0.0,0.00014560110650408548,0.00021196814014926363,1.7569693210628725,1.3322271398496148,1.0196288067489168,1.0103419442214503,1.0103419442214503,0,0,0,0.0,0.0,0.0,0,0.041666666666666664,9,0.03958333333333333,9,0.36630458183790654,0.9950963604316694,0.0031922276197084987,-0.0016746948429757769,0.015034888313512074,-0.0026475788021216307,1
2025-02-20 01:00:00+00:00,1.04292,1.04312,1.04287,1.04303,412.0,1,3,1,0,0,0,0,1.0,0.0002500000000000835,1,110.5,1.0,0.0,1.042459274993925,1.0423477751420898,1.0427194835021407,1.0428186861736228,1.0440945186674198,1.0425108785019106,1.0445472856588724,1.0428491534566662,0,1,5.83336167210291e-06,21.450329155475856,1,0,0,0.14114656550866295,1.5894118975224,0.00021216791199234634,4.387517607096911e-06,0,0.055,0.01,0.0,0,0.0,0.0,0,1.1552011611469921,0.5486111111111112,2.1941306101079965,1.1252253891288153,0.4965277777777778,2.164563242988413,0.0,0.0001535784855358591,0.00021586748319996288,1.8857517932989178,1.4471360203761356,1.0824621601919406,1.0824621601919406,1.0643504114100393,0,0,0,0.0,0.0,0.0,1,0.04861111111111111,0,0.041666666666666664,0,0.2696003682410965,-0.6485379649221313,0.0026724345109347958,-0.002906115269532772,0.004391075331978689,-0.007715432768232611,1
2025-07-21 04:00:00+00:00,1.16251,1.16264,1.1625,1.16261,81.0,4,0,1,0,0,0,0,1.0,0.00013999999999980695,0,16.5,1.0,0.0,1.1622749959874223,1.1623059928063837,1.1626925586067873,1.1628236932132077,1.1625294106315425,1.165269996932504,1.1629232748169867,1.1651312678412136,0,-1,2.704254265606387e-06,11.513567219939603,1,0,0,-0.306696486937029,0.9002930645005733,0.00023071705029586575,-6.3587375702034085e-06,0,0.06,0.01,0.0,0,0.0,0.0,0,1.0881715090855733,0.5277777777777778,2.1372751728798427,1.1252253891288153,0.5208333333333334,2.1558322752213255,0.0,0.00013140180886822637,0.00018023899703023704,1.7775802062264234,1.4228334877571034,0.8278190246172549,1.0556139752109608,1.0,0,0,0,0.0,0.0,0.0,0,0.041666666666666664,40,0.041666666666666664,40,-0.6400481213211012,0.2208253234691973,0.0011539090822978437,-0.0034116527657532814,0.005396196719043234,-0.006469090225435514,1
2024-11-11 16:10:00+00:00,1.06504,1.06516,1.0649,1.06508,318.0,16,0,0,0,1,0,1,1.0,0.000260000000000149,-1,162.8,1.0,0.0,1.0645102391491181,1.065050654253545,1.0682304327470855,1.0679612666523948,1.0716494369875962,1.0788712986206848,1.0725326148641714,1.0778412002243554,-1,-1,1.060689878071841e-05,20.799449001145824,1,0,0,-0.057044446195155675,0.47186830325575363,0.0005126443925430198,-4.698703250940334e-06,0,0.095,0.02,0.0,0,0.0,0.0,0,1.1547717145751626,0.4791666666666667,2.5755358776856254,1.1089858620939388,0.4826388888888889,2.387559319094927,0.0,0.00023960793906675076,0.000323360846547466,2.077644524899753,1.6905743249807093,1.0531706590213579,1.0,1.0,2,0,0,0.0,0.0,0.0,1,0.052083333333333336,0,0.05347222222222222,0,0.09163501129612676,-1.2099615710284521,0.0013915005641218503,-0.007519917998415893,0.0013915005641218503,-0.026025568337692206,-1
2023-03-22 21:50:00+00:00,1.08579,1.08585,1.08577,1.08581,43.0,21,2,0,0,0,0,1,1.0,8.000000000008001e-05,-1,20.3,1.0,0.0,1.0858205030670491,1.0850379733195712,1.0811814159329765,1.0808008910218119,1.077180645967287,1.0698501536707008,1.0759316267663532,1.070599036044625,1,1,3.547739539055961e-06,15.346724225039786,0,0,0,3.297312688834051,23.916718983885687,0.00043093153609241044,-3.0317400677192842e-05,0,0.06,0.03,0.0,0,0.0,0.0,0,1.0499912043424287,0.5416666666666666,0.9995002080769292,1.1235193603355311,0.5972222222222222,0.661723118953454,0.0,0.00032794844550445044,0.0006700677040975098,1.3572370099614108,0.7918001325650608,1.0,1.0,1.0,2,0,0,0.0,0.0,0.0,0,0.04861111111111111,24,0.04027777777777778,24,0.4708742934917706,1.5242888255087355,0.00916399460941486,-0.004465104338577941,0.02860905069106967,-0.004465104338577941,-1
2025-06-25 08:00:00+00:00,1.15988,1.16006,1.15929,1.15944,457.0,8,2,1,1,0,0,0,1.0,0.0007700000000001594,1,-42.3,1.0,0.0,1.160505003492551,1.161021336927407,1.1612006660428746,1.1609047552199228,1.1585980945161767,1.1532113209329533,1.1570753260621052,1.1536364697524941,1,1,-3.0254605399182568e-06,25.373820182291702,0,0,0,-0.3920844420101185,1.9376957311553575,0.0005320651464103783,1.0022544970795638e-05,1,0.04,0.01,0.0,0,0.0,0.0,0,1.090431791292553,0.5833333333333334,2.2399140776579207,1.0915610341506863,0.5451388888888888,1.9239327375644812,0.0,0.00014571851502396323,0.00019403384247915047,1.7795196033004101,1.4611742360521944,0.9161962435259153,1.0,1.0,3,0,0,0.0,0.0,0.0,0,0.041666666666666664,12,0.04236111111111111,12,-1.0426418562048034,0.5764334360290658,0.0009928428977199477,-0.0034209485826269814,0.012779413177732568,-0.0034209485826269814,1
2023-04-17 23:10:00+00:00,1.09262,1.09264,1.09252,1.09255,66.0,23,0,0,0,0,0,0,1.0,0.00012000000000012001,0,1.3,1.0,0.0,1.0926145940408265,1.0926348717617986,1.0942767727110394,1.094258809596228,1.0969776812905465,1.0950313659705677,1.0972337524003528,1.0951778497112916,0,1,-1.1695178032455899e-06,18.734743737804525,-1,0,0,0.4736542219791436,1.6327664220143954,0.00011405486767129716,1.4983680604704799e-06,0,0.06,0.015,0.0,0,0.0,0.0,0,1.174700172609462,0.5416666666666666,2.138055143233705,1.1399484427040663,0.5173611111111112,2.1096741962595424,0.0,0.00017709599781041898,0.0002817010680881793,1.908833099407308,1.228183280076535,0.9219974879989142,1.0,0.9013719672723707,0,0,0,0.0,0.0,0.0,0,0.03819444444444445,67,0.035416666666666666,67,0.2980017137985484,-0.0023854247358967968,0.001420714940421508,-0.0066101725736940065,0.005549828811250546,-0.013427606508822465,0
2023-02-24 01:20:00+00:00,1.06061,1.06078,1.06042,1.06052,683.0,1,4,1,0,0,0,0,1.0,0.000360000000000138,1,196.7,1.0,0.0,1.0602825848942905,1.0599771147594417,1.0600525539356938,1.0602311055131641,1.0617518108406496,1.0666202475944027,1.0627645181942136,1.066311247549643,-1,-1,3.3672296248399293e-06,18.83870459066908,1,0,0,-0.07607181207359978,0.84150795007634,0.00034066922238452127,1.390749561831489e-05,0,0.06,0.03,0.0,0,0.0,0.0,0,1.0911376381372087,0.4861111111111111,2.0883130834747288,1.1089858620939388,0.4930555555555556,2.0221033415300838,0.0,0.00018693736759456327,0.000269862978433425,1.769364395205873,1.2167208981512336,1.0,1.0,1.0,0,0,0,0.0,0.0,0.0,0,0.04861111111111111,5,0.04375,5,0.49534229940308555,-0.017439809288505272,0.002571374550954575,-0.0020889399100439965,0.002571374550954575,-0.009017258940168582,1
2023-09-26 21:45:00+00:00,1.05712,1.05715,1.0571,1.05714,82.0,21,1,0,0,0,0,1,1.0,5.0000000000105516e-05,-1,27.7,1.0,0.0,1.0570473371035731,1.0571089548355714,1.0581007544856154,1.0582372236603645,1.060076066528874,1.0651069218251552,1.0610205946924003,1.0646004467617456,-1,-1,5.178500418923093e-07,10.467382819928185,0,0,0,-0.28754423167185467,0.5896935984629609,0.00016499140447709233,-3.0681622596847246e-06,0,0.08,0.01,0.0,0,0.0,0.0,0,1.1810580212316457,0.4791666666666667,2.7412412293012434,1.1957481543972945,0.5034722222222222,2.5371006430747585,0.0,0.00016715777750805365,0.00022304436499329523,2.1410165134926475,1.8028157354764651,0.8889686876114815,1.0,1.0,0,0,0,0.0,0.0,0.0,0,0.041666666666666664,19,0.041666666666666664,19,0.5410818896116936,-0.5303988634832352,0.0008426035502959728,-0.003515982165581133,0.0008426035502959728,-0.01539579200312935,-1
2023-06-15 05:55:00+00:00,1.08203,1.08233,1.08183,1.08183,362.0,5,3,1,0,0,0,0,1.0,0.0004999999999999449,1,134.6,1.0,0.0,1.0814738105628912,1.081598306644277,1.0822076889282788,1.0821911908188384,1.0808141959669904,1.0767381458301248,1.0797464895663431,1.076874795193381,1,1,9.744780351605976e-06,28.15404342550995,1,0,0,-0.9763254243001651,3.662090659899772,0.0002957555479094717,6.780013337475205e-06,0,0.01,0.01,0.0,0,0.0,0.0,0,1.1540557753387568,0.4722222222222222,1.2091896496316556,1.1678546037648072,0.5277777777777778,1.168624953839056,0.0,0.00019175003151959845,0.00040648495946432595,1.1753307439711134,0.39926331423451256,1.0,1.0,0.9649175408445197,1,0,0,0.0,0.0,0.0,0,0.041666666666666664,55,0.04027777777777778,55,0.2266975764247334,0.4282122927151127,0.0036087351800657697,-0.0041057176260481665,0.010895465206462562,-0.0041057176260481665,1
2024-08-27 23:10:00+00:00,1.11838,1.11838,1.11833,1.11833,42.0,23,1,0,0,0,0,0,1.0,4.999999999988347e-05,-1,6.8,1.0,0.0,1.1183888716433814,1.118274493872944,1.1174774213839545,1.1173953112314456,1.1168350487784702,1.1095703363108447,1.1160600497177782,1.1103168202521558,1,1,-2.4238461300285507e-07,18.597054664066462,0,0,0,0.43542453279129356,2.3718434982046097,9.960046694520842e-05,-3.2493499920066636e-06,0,0.045,0.015,0.0,0,0.0,0.0,0,1.1530530505103664,0.5347222222222222,2.3678787789046467,1.1367360577402663,0.5451388888888888,2.273939240944855,0.0,0.00013019594488835543,0.00018014732801215408,1.9883293832045514,1.5811947001207054,0.9219974879991016,0.9486531199999031,1.0,0,0,0,0.0,0.0,0.0,0,0.052083333333333336,60,0.04513888888888889,60,0.6484203692341195,-0.022755442366207836,0.002770704063699281,-0.0005004960273127246,0.01375140505457062,-0.0014732405935820037,-1
2024-04-17 06:40:00+00:00,1.06275,1.06275,1.06242,1.0625,270.0,6,2,1,0,0,0,0,1.0,0.0003300000000001635,1,57.2,1.0,0.0,1.0619526804312391,1.0621897268498202,1.0623701239101035,1.0625064306675955,1.063359794194067,1.0712567023146655,1.0648027434330387,1.0707547985550911,-1,-1,1.4342662681765539e-05,42.00732279427176,1,0,0,0.9506887014579701,1.8510937962865046,0.00035263526050107944,1.823354004381296e-05,0,0.04,0.015,0.0,0,0.0,0.0,0,1.2058911427658003,0.5694444444444444,2.1291714935949124,1.1530530505103664,0.5277777777777778,2.313369863668985,0.0,0.0001171558363874739,0.00016624272911805598,1.8564740489120128,1.4164513360582163,1.0,1.0,1.0,1,0,0,0.0,0.0,0.0,0,0.0625,2,0.04236111111111111,2,0.49904099016970926,-0.5490644092084399,0.0017631030613880494,-0.0024691821655571378,0.0019047978273987187,-0.022143277867766153,0
2023-06-21 09:25:00+00:00,1.09243,1.09277,1.09236,1.09277,431.0,9,2,0,1,0,0,1,1.0,0.00041000000000002146,0,47.9,1.0,0.0,1.0922145430815666,1.0919069328988358,1.0917090816498156,1.091649808182741,1.0918061445163552,1.0865507523220659,1.0914841594628546,1.0870512608502585,0,1,1.0362740909597433e-06,20.65631256258191,0,0,0,0.13843975737563952,0.07054769481650977,0.000416430144219393,-1.9858578542321566e-06,0,0.05,0.015,0.0,0,0.0,0.0,0,1.1235193603355311,0.5347222222222222,2.661816121400368,1.1767252328545064,0.5243055555555556,1.908739153262962,0.0,0.0001069916247632781,0.0001436074095608417,2.112598017537855,1.7745473403469336,1.0,0.9941472737545892,1.0,3,0,0,0.0,0.0,0.0,0,0.04513888888888889,3,0.03819444444444445,3,0.1140585276761978,-0.20341790818976724,0.003010582933298922,-0.0006036051690551103,0.01202085590716706,-0.003556220193859594,-1
2025-05-15 17:00:00+00:00,1.11805,1.11847,1.11777,1.1184,420.0,17,3,0,0,1,0,0,1.0,0.000700000000000145,0,35.3,1.0,0.0,1.1181749540488348,1.1187115802382555,1.1193868190421663,1.1191949027559125,1.1188552686068873,1.1227504703114979,1.118705071580991,1.1222984895476118,0,-1,9.779732495363014e-06,22.164957891646136,1,0,0,-0.01316226610916103,0.9267710929926075,0.000595236298692812,-7.90155508500769e-06,0,0.05,0.025,0.0,0,0.0,0.0,0,0.9998608466987451,0.5486111111111112,2.5609164931249486,1.0716404755358133,0.5034722222222222,2.226798329372144,9.220089298366545e-05,0.00030257496846697085,0.00039444983003164775,2.0744983280808493,1.7453972943321845,1.0,1.0,1.0,2,1,0,0.0,0.0,0.0,0,0.03819444444444445,16,0.03680555555555556,16,0.0599574017600262,0.6390740209637594,0.0015851266758013516,-0.003821179488549764,0.010535446446319874,-0.009380065368160828,0
2023-02-13 05:20:00+00:00,1.06675,1.06695,1.06674,1.06688,206.0,5,0,1,0,0,0,0,1.0,0.00021000000000004349,0,10.0,1.0,0.0,1.066623789271242,1.0666899623816808,1.0678877274736498,1.0673552112543716,1.0698405663562314,1.0766825584611301,1.070524970780617,1.0757724379834366,-1,-1,1.4143780368680581e-06,13.193286046433462,1,0,0,0.1453222589397346,1.190777812596315,0.00021946228828971843,-2.4226015222573063e-06,0,0.04,0.005,0.0,0,0.0,0.0,0,1.294253015112072,0.5694444444444444,2.442726566941051,1.2052732630770373,0.5277777777777778,1.8419853891928994,0.0,0.00012690986442722644,0.00017181916993443114,2.028334151262172,1.6233263501151538,1.0614005446642594,1.0079487531155433,1.0,1,0,0,0.0,0.0,0.0,0,0.041666666666666664,49,0.03888888888888889,49,0.11563817968180153,0.28522980935368275,0.0009945394156611886,-0.007359577219735791,0.0009945394156611886,-0.011891971992738837,0
2024-04-11 22:40:00+00:00,1.07287,1.07287,1.07281,1.07285,26.0,22,3,0,0,0,0,0,1.0,5.999999999994898e-05,-1,14.0,1.0,0.0,1.072768829714669,1.0726969568562355,1.0731414989467456,1.0733565477032176,1.0763271724105337,1.080431331672461,1.0779516792505766,1.080291130984104,-1,-1,1.2359428400499083e-06,18.946481717604197,1,0,0,0.5115201089287092,3.508750606769462,9.614483319708532e-05,-1.8764662783425742e-06,0,0.065,0.03,0.0,0,0.0,0.0,0,1.0894432129154943,0.4791666666666667,1.6650756832150606,1.1402337513461722,0.5520833333333334,1.4700903607432545,0.0,0.00019032334757126032,0.00032066918884742727,1.686001878583962,1.0672796201689703,1.0,1.0,0.9773985710628867,0,0,0,0.0,0.0,0.0,0,0.03125,55,0.03611111111111111,55,1.289215448236139,-1.1698305997738014,0.0026260700534559422,-0.0025103435451628853,0.0026260700534559422,-0.014277970212883129,-1
2025-05-26 23:00:00+00:00,1.13898,1.13907,1.13882,1.13889,94.0,23,0,0,0,0,0,0,1.0,0.0002500000000000835,0,-32.3,1.0,0.0,1.1389142406096826,1.1386391457297445,1.138321057582446,1.1384657891498617,1.136750182947843,1.1301604701135508,1.1354324407063652,1.1304977933636438,1,1,-7.738619051322893e-06,21.431164967458056,-1,0,0,0.9679278483876985,5.934562489990285,0.0002552877775627017,-4.544334347816203e-06,0,0.03,0.01,0.0,0,0.0,0.0,0,1.1540557753387568,0.5625,2.2629848644753476,1.1252609167868028,0.5729166666666666,2.379962882908868,0.0,0.00011983802265515342,0.000162823454062272,1.8653978251727281,1.4256385386847121,0.9358696625802845,1.0,1.0,0,0,0,0.0,0.0,0.0,0,0.020833333333333332,12,0.04375,12,-0.9145590917037572,0.14664074082039322,0.0016975091471995718,-0.002461242007532616,0.015098712063817521,-0.002461242007532616,1
2023-10-02 03:45:00+00:00,1.05691,1.05696,1.05685,1.05686,161.0,3,0,1,0,0,0,0,1.0,0.00010999999999983245,0,-14.9,1.0,0.0,1.0568573178155858,1.0567673655505294,1.057184762359273,1.0567160542838814,1.0567604125948706,1.0599454784030047,1.0569020048759303,1.059682173449652,-1,-1,2.73336683020986e-07,20.20644204495121,0,0,0,-0.35567251914130676,1.807552468390101,0.0001297449686190978,-2.7859454890852827e-06,0,0.025,0.01,0.0,0,0.0,0.0,0,1.1825002850236155,0.5416666666666666,2.625471154438847,1.1239815455494837,0.5243055555555556,1.9038992979568656,0.0,0.00012042578925960174,0.00016242776896923717,2.0717077202765277,1.6515950313755368,0.9475325801060975,0.8950304403983409,1.0,0,0,0,0.0,0.0,0.0,0,0.03125,69,0.044444444444444446,69,-0.9615189983999031,0.20829424571161237,0.0009470952588410686,-0.004427446399638435,0.0075985088998844486,-0.00782951558392786,1
2024-01-01 23:40:00+00:00,1.10381,1.10383,1.10365,1.10367,93.0,23,0,0,0,0,0,0,1.0,0.000180000000000069,-1,-28.5,1.0,0.0,1.1039543866149721,1.104218055313051,1.1053847027866999,1.1043193209429376,1.1056048338326856,1.1020271716257914,1.1051772723004079,1.1024236352701011,0,1,-4.770820516641905e-06,20.04195997517223,-1,0,0,-0.7647931425527307,3.6580887996627136,0.00016966483981817795,6.959667687995562e-08,0,0.07,0.03,0.0,0,0.0,0.0,0,1.1547717145751626,0.5625,2.1938355206307123,1.1391636449607487,0.53125,2.0176345141993854,0.0,0.00019025340705936748,0.00027538523437180783,1.8727302609158731,1.3473259352489586,1.0,1.0,0.9916040788789505,0,0,0,0.0,0.0,0.0,0,0.04861111111111111,31,0.04513888888888889,31,0.20220566861672942,-0.7319495340250877,0.00019031047795103895,-0.004258428892357391,0.003482324701774786,-0.008970421852271038,-1
2023-01-31 19:05:00+00:00,1.08705,1.0871,1.08691,1.08706,220.0,19,1,0,0,1,0,0,1.0,0.00018999999999991246,-1,15.2,1.0,0.0,1.0867699035022307,1.0861077155370131,1.0849755180518919,1.0851534817107844,1.085777401739509,1.0856849602375256,1.0862569914396827,1.085778446408712,0,1,-3.902734003990993e-06,25.4904928694766,0,0,0,0.8667859861458873,3.583361792969782,0.00037003515014033225,-8.570699562056815e-06,0,0.065,0.025,0.0,0,0.0,0.0,0,1.0525152515507228,0.5416666666666666,2.260963933482973,1.195675815529473,0.5694444444444444,1.8657451252093193,0.0,0.00026752831601039293,0.0003714947488099161,1.8504998150321892,1.3403005781972415,0.8038574778213731,1.0,1.0,1,0,0,0.0,0.0,0.0,0,0.041666666666666664,12,0.041666666666666664,12,1.0359525280945063,-0.3809391044540481,0.006238892180094657,-0.00026670345335000345,0.006238892180094657,-0.005152422004411128,-1
