time,t1,t_value,ret,bin,side
2023-02-13 05:20:00,2023-02-14 05:10:00,46.69497593314502,0.00645808338332321,1.0,1.0
2023-02-13 06:20:00,2023-02-14 06:10:00,44.449231069205254,0.005911837728954872,1.0,1.0
2023-02-13 07:20:00,2023-02-14 07:10:00,42.83725041030474,0.005007066046476716,1.0,1.0
2023-02-13 08:20:00,2023-02-14 07:10:00,40.9534739694259,0.005882573344823561,1.0,1.0
2023-02-13 09:20:00,2023-02-13 09:40:00,-38.8551992952241,-0.0008899130695443347,-1.0,-1.0
2023-02-13 10:20:00,2023-02-14 10:10:00,37.373630508294795,0.007530134587107051,1.0,1.0
2023-02-13 11:20:00,2023-02-14 11:10:00,37.13286443977309,0.007586755959349878,1.0,1.0
2023-02-13 12:20:00,2023-02-14 12:10:00,38.36798162424836,0.00550015901820311,1.0,1.0
2023-02-13 13:20:00,2023-02-14 13:10:00,38.30210186733017,0.006803421362930218,1.0,1.0
2023-02-13 14:20:00,2023-02-14 14:00:00,42.77890850416598,0.006436643963775079,1.0,1.0
2023-02-13 15:20:00,2023-02-14 14:00:00,40.87004219812134,0.004669580484889302,1.0,1.0
2023-02-13 16:20:00,2023-02-14 14:00:00,38.87791037497593,0.0037977400181021803,1.0,1.0
2023-02-13 17:20:00,2023-02-14 14:00:00,36.95096078431769,0.0034325796582346246,1.0,1.0
2023-02-13 18:20:00,2023-02-14 14:00:00,35.063644533253225,0.003619808187483864,1.0,1.0
2023-02-13 19:20:00,2023-02-14 14:00:00,36.29690743131192,0.003395142334813306,1.0,1.0
2023-02-14 20:20:00,2023-02-15 20:10:00,-33.99789774092062,-0.005132074065794745,-1.0,-1.0
2023-02-16 06:20:00,2023-02-17 06:10:00,-35.84582171520395,-0.006511219475739294,-1.0,-1.0
2023-02-16 07:20:00,2023-02-17 07:10:00,-38.93645977087583,-0.006593693962940628,-1.0,-1.0
2023-02-16 08:20:00,2023-02-17 08:10:00,-39.05604803353017,-0.00727835994289272,-1.0,-1.0
2023-02-16 09:20:00,2023-02-17 09:05:00,-37.97854696127889,-0.005224103771821809,-1.0,-1.0
2023-02-16 10:20:00,2023-02-17 10:10:00,-36.356022032040094,-0.006175780848539203,-1.0,-1.0
2023-02-16 11:20:00,2023-02-17 11:10:00,-34.63539656381617,-0.0060573201966760415,-1.0,-1.0
2023-02-16 12:20:00,2023-02-17 12:10:00,-34.423970751722656,-0.00814625898003607,-1.0,-1.0
2023-02-16 13:20:00,2023-02-17 13:10:00,-34.47790170679891,-0.007473841554559102,-1.0,-1.0
2023-02-16 15:20:00,2023-02-17 13:30:00,-40.679749343755546,-0.003608348875788314,-1.0,-1.0
2023-02-16 16:20:00,2023-02-17 13:25:00,-45.08067928469259,-0.004075437758228273,-1.0,-1.0
2023-02-16 17:20:00,2023-02-17 07:20:00,-53.45509442655914,-0.00482775397166979,-1.0,-1.0
2023-02-16 18:20:00,2023-02-17 07:20:00,-48.54893474597042,-0.004697383688288426,-1.0,-1.0
2023-02-16 19:20:00,2023-02-17 07:20:00,-43.548263830620755,-0.0054790934250879,-1.0,-1.0
2023-02-16 20:20:00,2023-02-17 07:20:00,-44.05931216242309,-0.0036438574305652782,-1.0,-1.0
2023-02-16 21:20:00,2023-02-17 07:20:00,-40.18412470163819,-0.0031769832716367352,-1.0,-1.0
2023-02-20 14:20:00,2023-02-21 14:10:00,-34.64599526347566,-0.002545529413966796,-1.0,-1.0
2023-02-22 00:20:00,2023-02-23 00:10:00,-35.41283595698381,-0.00410201533797061,-1.0,-1.0
2023-02-22 01:20:00,2023-02-23 01:10:00,-37.474277514419285,-0.004530574341753413,-1.0,-1.0
2023-02-22 02:20:00,2023-02-23 01:15:00,-36.41291124636767,-0.004138513513513575,-1.0,-1.0
2023-02-22 03:20:00,2023-02-23 01:15:00,-34.76286448840508,-0.004446821085812402,-1.0,-1.0
2023-02-23 21:20:00,2023-02-24 21:10:00,-33.997991821925126,-0.0045116898071677625,-1.0,-1.0
2023-02-23 22:20:00,2023-02-26 22:10:00,-38.65513303852254,-0.004568537501651759,-1.0,-1.0
2023-02-23 23:20:00,2023-02-26 23:05:00,-42.34746786015526,-0.004858582237400655,-1.0,-1.0
2023-02-24 00:20:00,2023-02-26 23:00:00,-43.19060876358682,-0.004849376845640907,-1.0,-1.0
2023-02-24 01:20:00,2023-02-26 22:55:00,-41.864430132980445,-0.005619884584920576,-1.0,-1.0
2023-02-24 02:20:00,2023-02-26 22:55:00,-40.396590419902,-0.005582377791189086,-1.0,-1.0
2023-02-24 03:20:00,2023-02-26 22:55:00,-37.7822842562727,-0.005535490319964587,-1.0,-1.0
2023-02-24 04:20:00,2023-02-24 19:10:00,-35.56327798640104,-0.00475494127081455,-1.0,-1.0
2023-02-27 00:20:00,2023-02-28 00:10:00,35.00535460374059,0.005848174933414274,1.0,1.0
2023-02-27 01:20:00,2023-02-28 01:10:00,38.28005787163768,0.0051545414921641,1.0,1.0
2023-02-27 02:20:00,2023-02-28 01:20:00,42.10450704474758,0.004964754036231422,1.0,1.0
2023-02-27 03:20:00,2023-02-28 00:45:00,45.60681242098789,0.005953396659272414,1.0,1.0
2023-02-27 04:20:00,2023-02-28 00:45:00,44.14943980354023,0.006277737738497491,1.0,1.0
2023-02-27 05:20:00,2023-02-28 00:45:00,42.531188284572515,0.00668823345255154,1.0,1.0
2023-02-27 06:20:00,2023-02-28 00:45:00,38.46135777828067,0.00683150843501501,1.0,1.0
2023-02-27 07:20:00,2023-02-28 00:45:00,34.07193672879143,0.006115541059458218,1.0,1.0
2023-02-28 18:20:00,2023-03-01 18:10:00,36.480853836083405,0.006769579379691137,1.0,1.0
2023-02-28 19:20:00,2023-03-01 17:55:00,40.12237587394068,0.007281897260080106,1.0,1.0
2023-02-28 20:20:00,2023-03-01 17:50:00,42.95932412428266,0.00811702117607016,1.0,1.0
2023-02-28 21:20:00,2023-03-01 14:55:00,44.425605910845874,0.008499976362690953,1.0,1.0
2023-02-28 22:20:00,2023-03-01 14:55:00,47.35284370803715,0.008480906142747768,1.0,1.0
2023-02-28 23:20:00,2023-03-01 14:45:00,52.098159697549335,0.00925786465653533,1.0,1.0
2023-03-01 00:20:00,2023-03-01 14:35:00,55.15826587745166,0.01049374538710457,1.0,1.0
2023-03-01 01:20:00,2023-03-01 14:35:00,49.54892731624936,0.00992037222674047,1.0,1.0
2023-03-01 02:20:00,2023-03-01 13:40:00,48.73283251377373,0.008475697331620013,1.0,1.0
2023-03-01 03:20:00,2023-03-01 13:25:00,46.9683406757294,0.008121022115620713,1.0,1.0
2023-03-01 04:20:00,2023-03-01 13:20:00,53.098092956369044,0.008442643850752107,1.0,1.0
2023-03-01 05:20:00,2023-03-01 13:15:00,44.603134010999426,0.008797764688113663,1.0,1.0
2023-03-01 06:20:00,2023-03-01 13:20:00,35.304345045178486,0.0074721915598199296,1.0,1.0
2023-03-01 16:20:00,2023-03-02 16:10:00,-38.131923054290596,-0.006653048220543911,-1.0,-1.0
2023-03-01 17:20:00,2023-03-02 17:10:00,-39.64562163347139,-0.007739227388994685,-1.0,-1.0
2023-03-01 18:20:00,2023-03-02 18:10:00,-41.785992337718056,-0.00740393187256605,-1.0,-1.0
2023-03-01 19:20:00,2023-03-02 19:10:00,-52.13479587225757,-0.005136825498187392,-1.0,-1.0
2023-03-01 20:20:00,2023-03-02 20:05:00,-65.85176130344503,-0.006537909557354338,-1.0,-1.0
2023-03-01 21:20:00,2023-03-02 20:05:00,-68.93117900799193,-0.007124643767811412,-1.0,-1.0
2023-03-01 22:20:00,2023-03-02 20:05:00,-65.41704855344736,-0.0071525662057652095,-1.0,-1.0
2023-03-01 23:20:00,2023-03-02 20:05:00,-60.43000796524189,-0.00716187333608298,-1.0,-1.0
2023-03-02 00:20:00,2023-03-02 20:05:00,-54.72645267143699,-0.00751541503457831,-1.0,-1.0
2023-03-02 01:20:00,2023-03-02 20:05:00,-49.46684164117354,-0.006314209316507835,-1.0,-1.0
2023-03-02 02:20:00,2023-03-02 20:05:00,-46.57987546562471,-0.005763851078609994,-1.0,-1.0
2023-03-02 03:20:00,2023-03-02 18:55:00,-42.88889897857334,-0.005324243619358904,-1.0,-1.0
2023-03-02 04:20:00,2023-03-02 18:55:00,-39.87838624433682,-0.005193463561232181,-1.0,-1.0
2023-03-02 05:20:00,2023-03-02 18:50:00,-35.247321343647684,-0.005241897604509105,-1.0,-1.0
2023-03-06 10:20:00,2023-03-06 17:25:00,36.58064873537784,0.004710550316387341,1.0,1.0
2023-03-06 11:20:00,2023-03-06 17:15:00,38.866660779233506,0.00604943033746963,1.0,1.0
2023-03-06 23:20:00,2023-03-07 23:10:00,-37.26253530557097,-0.012522930627830942,-1.0,-1.0
2023-03-07 00:20:00,2023-03-08 00:10:00,-42.034237517820365,-0.012984338285543129,-1.0,-1.0
2023-03-07 01:20:00,2023-03-08 01:10:00,-47.69013159532955,-0.012591392916990407,-1.0,-1.0
2023-03-07 02:20:00,2023-03-08 02:10:00,-50.54514341265893,-0.013769105569378604,-1.0,-1.0
2023-03-07 03:20:00,2023-03-08 03:10:00,-52.089088710236084,-0.014324878130935526,-1.0,-1.0
2023-03-07 04:20:00,2023-03-08 04:10:00,-51.714649171818955,-0.014761321222439339,-1.0,-1.0
2023-03-07 05:20:00,2023-03-08 05:10:00,-49.142558287068425,-0.014671756868029018,-1.0,-1.0
2023-03-07 06:20:00,2023-03-08 05:25:00,-45.9164634680674,-0.014117206515633751,-1.0,-1.0
2023-03-07 07:20:00,2023-03-08 05:25:00,-42.413384781825066,-0.01486422016632205,-1.0,-1.0
2023-03-07 08:20:00,2023-03-08 05:25:00,-38.38966821610808,-0.013396788518109104,-1.0,-1.0
2023-03-07 09:20:00,2023-03-08 05:25:00,-34.72555598940952,-0.012267867191896431,-1.0,-1.0
2023-03-07 10:20:00,2023-03-07 22:00:00,-34.421068062875186,-0.010895554576226707,-1.0,-1.0
2023-03-08 19:20:00,2023-03-09 19:10:00,34.47157732529277,0.004040135809260104,1.0,1.0
2023-03-08 20:20:00,2023-03-09 20:10:00,38.10637137892825,0.0037275564113021797,1.0,1.0
2023-03-08 21:20:00,2023-03-09 21:10:00,39.87700961009107,0.003205188992356778,1.0,1.0
2023-03-08 22:20:00,2023-03-09 22:10:00,40.47975190102267,0.003518455293805234,1.0,1.0
2023-03-08 23:20:00,2023-03-09 23:10:00,40.65688752556022,0.0031193408614691442,1.0,1.0
2023-03-09 00:20:00,2023-03-10 00:10:00,42.79353726002426,0.00356323799776348,1.0,1.0
2023-03-09 01:20:00,2023-03-10 01:10:00,44.75068068581,0.0043337252968176365,1.0,1.0
2023-03-09 02:20:00,2023-03-10 02:10:00,44.82160615053008,0.005075082766536676,1.0,1.0
2023-03-09 03:20:00,2023-03-10 03:10:00,42.02214945927927,0.0043709111595715555,1.0,1.0
2023-03-09 04:20:00,2023-03-10 04:10:00,41.86026410632489,0.004626557196761416,1.0,1.0
2023-03-09 05:20:00,2023-03-10 05:10:00,41.22475437975938,0.00381910881143277,1.0,1.0
2023-03-09 06:20:00,2023-03-10 05:15:00,37.80818085123574,0.003972091083177087,1.0,1.0
2023-03-09 07:20:00,2023-03-10 05:15:00,34.24025387214827,0.0032967969911992245,1.0,1.0
2023-03-10 06:20:00,2023-03-13 05:10:00,34.10372409399525,0.012997194646213739,1.0,1.0
2023-03-10 07:20:00,2023-03-13 06:10:00,34.48183626448755,0.012687863454421855,1.0,1.0
2023-03-10 08:20:00,2023-03-13 07:10:00,34.237338186645616,0.013473903177004365,1.0,1.0
2023-03-13 16:20:00,2023-03-14 08:50:00,-44.4695501130011,-0.0028436637577384793,-1.0,-1.0
